"Variable","Noise","switch_rate","beta_S","beta_P","mean","error"
"Error",0,0.05,3.5,4,0.2316,0.00421875856056959
"Error",0,0.05,3.5,4.5,0.2538,0.0043520627344978
"Error",0,0.05,3.5,5,0.297,0.00456959386803815
"Error",0,0.05,3.5,5.5,0.3914,0.00488087966442832
"Error",0,0.05,3.5,6,0.4147,0.00492694819151249
"Error",0,0.05,3.5,6.5,0.4882,0.00499885735518486
"Error",0,0.05,3.5,7,0.4459,0.00497089428362723
"Error",0,0.05,3.5,7.5,0.4776,0.00499522964756609
"Error",0,0.05,3.5,8,0.4621,0.00498586450723327
"Error",0,0.05,3.5,8.5,0.4888,0.00499899539862756
"Error",0,0.05,3.5,9,0.4853,0.0049980885435243
"Error",0,0.05,3.5,9.5,0.4964,0.00500012041059133
"Error",0,0.05,3.5,10,0.5023,0.00500019711582651
"Error",0,0.05,4,1,0.1192,0.00324039905237023
"Error",0,0.05,4,1.5,0.0955,0.00293919017484211
"Error",0,0.05,4,2,0.0972,0.00296244723317749
"Error",0,0.05,4,2.5,0.1007,0.00300946119524219
"Error",0,0.05,4,3,0.1152,0.00319279116002584
"Error",0,0.05,4,3.5,0.1331,0.00339699763898887
"Error",0,0.05,4,4,0.1897,0.00392083260199021
"Error",0,0.05,4,4.5,0.2134,0.00409728236423574
"Error",0,0.05,4,5,0.2783,0.00448184333639287
"Error",0,0.05,4,5.5,0.342,0.00474403315598221
"Error",0,0.05,4,6,0.3773,0.00484735192471809
"Error",0,0.05,4,6.5,0.4362,0.00495937652750365
"Error",0,0.05,4,7,0.4407,0.00496495881972934
"Error",0,0.05,4,7.5,0.4517,0.00497686527030739
"Error",0,0.05,4,8,0.4931,0.00499977387227436
"Error",0,0.05,4,8.5,0.4998,0.00500024961873155
"Error",0,0.05,4,9,0.5202,0.00499616774830639
"Error",0,0.05,4,9.5,0.505,5e-03
"Error",0,0.05,4,10,0.5119,0.00499883364734049
"Error",0,0.05,4.5,1,0.095,0.00293229600074474
"Error",0,0.05,4.5,1.5,0.0838,0.00277101494986679
"Error",0,0.05,4.5,2,0.08,0.00271306765002411
"Error",0,0.05,4.5,2.5,0.0808,0.00272541350768627
"Error",0,0.05,4.5,3,0.0904,0.00286768309975772
"Error",0,0.05,4.5,3.5,0.1146,0.00318554528611304
"Error",0,0.05,4.5,4,0.1574,0.00364195694442404
"Error",0,0.05,4.5,4.5,0.1787,0.00383120070080921
"Error",0,0.05,4.5,5,0.2351,0.0042408250918596
"Error",0,0.05,4.5,5.5,0.2789,0.00448480661222253
"Error",0,0.05,4.5,6,0.3335,0.00471486988153438
"Error",0,0.05,4.5,6.5,0.3936,0.0048857231838391
"Error",0,0.05,4.5,7,0.4332,0.00495542446447954
"Error",0,0.05,4.5,7.5,0.4644,0.00498755968136297
"Error",0,0.05,4.5,8,0.4901,0.00499926977365965
"Error",0,0.05,4.5,8.5,0.47,0.00499124145369916
"Error",0,0.05,4.5,9,0.4654,0.00498826345306939
"Error",0,0.05,4.5,9.5,0.4778,0.00499531894088176
"Error",0,0.05,4.5,10,0.5557,0.00496912670617506
"Error",0,0.05,5,1,0.0879,0.0028316357138731
"Error",0,0.05,5,1.5,0.0682,0.00252101399265357
"Error",0,0.05,5,2,0.07,0.00255159774751165
"Error",0,0.05,5,2.5,0.0655,0.00247418414001785
"Error",0,0.05,5,3,0.0803,0.00271770667897757
"Error",0,0.05,5,3.5,0.1069,0.00309001518109247
"Error",0,0.05,5,4,0.1187,0.003234513442192
"Error",0,0.05,5,4.5,0.1604,0.00366994970716021
"Error",0,0.05,5,5,0.1869,0.00389850725738501
"Error",0,0.05,5,5.5,0.2443,0.00429692882879575
"Error",0,0.05,5,6,0.3018,0.00459061906264698
"Error",0,0.05,5,6.5,0.3384,0.00473189001122256
"Error",0,0.05,5,7,0.4004,0.00490003928948573
"Error",0,0.05,5,7.5,0.4394,0.00496338871364638
"Error",0,0.05,5,8,0.4664,0.00498894707922383
"Error",0,0.05,5,8.5,0.4934,0.00499981437799259
"Error",0,0.05,5,9,0.5184,0.00499686310239598
"Error",0,0.05,5,9.5,0.5223,0.00499527439452806
"Error",0,0.05,5,10,0.4879,0.00499878563110868
"Error",0,0.05,5.5,1,0.077,0.00266604778296979
"Error",0,0.05,5.5,1.5,0.0717,0.00258003423575459
"Error",0,0.05,5.5,2,0.0583,0.00234321575319188
"Error",0,0.05,5.5,2.5,0.0625,0.00242073563118727
"Error",0,0.05,5.5,3,0.0614,0.00240074579204792
"Error",0,0.05,5.5,3.5,0.0766,0.00265969009381535
"Error",0,0.05,5.5,4,0.0946,0.00292676281821049
"Error",0,0.05,5.5,4.5,0.1396,0.0034658888093134
"Error",0,0.05,5.5,5,0.1731,0.00378352620012743
"Error",0,0.05,5.5,5.5,0.2311,0.00421557304593463
"Error",0,0.05,5.5,6,0.2414,0.0042795368258194
"Error",0,0.05,5.5,6.5,0.3332,0.00471380928759321
"Error",0,0.05,5.5,7,0.3715,0.00483229863636459
"Error",0,0.05,5.5,7.5,0.4131,0.00492415106656697
"Error",0,0.05,5.5,8,0.4128,0.00492362063973458
"Error",0,0.05,5.5,8.5,0.4682,0.00499012686578344
"Error",0,0.05,5.5,9,0.4798,0.00499616774830639
"Error",0,0.05,5.5,9.5,0.4394,0.00496338871364638
"Error",0,0.05,5.5,10,0.5348,0.00498812431064161
"Error",0,0.05,6,1,0.0733,0.00260641330932642
"Error",0,0.05,6,1.5,0.0608,0.00238975042435587
"Error",0,0.05,6,2,0.0539,0.00225831552244143
"Error",0,0.05,6,2.5,0.0507,0.00219395358730177
"Error",0,0.05,6,3,0.0581,0.0023394414501393
"Error",0,0.05,6,3.5,0.0672,0.00250380568421162
"Error",0,0.05,6,4,0.0825,0.002751387288842
"Error",0,0.05,6,4.5,0.1139,0.00317705655738718
"Error",0,0.05,6,5,0.1181,0.00322742631644207
"Error",0,0.05,6,5.5,0.1754,0.00380327891339162
"Error",0,0.05,6,6,0.219,0.00413589295812357
"Error",0,0.05,6,6.5,0.2758,0.0044693884976979
"Error",0,0.05,6,7,0.3553,0.00478628058602761
"Error",0,0.05,6,7.5,0.3677,0.00482203237231149
"Error",0,0.05,6,8,0.4054,0.00490993836514013
"Error",0,0.05,6,8.5,0.4611,0.00498509419333393
"Error",0,0.05,6,9,0.4561,0.00498093966797407
"Error",0,0.05,6,9.5,0.5173,0.0049972560727689
"Error",0,0.05,6,10,0.4574,0.00498206845603411
"Error",0,0.05,6.5,1,0.0649,0.00246361643536368
"Error",0,0.05,6.5,1.5,0.0562,0.00230319049768943
"Error",0,0.05,6.5,2,0.0484,0.00214620703112772
"Error",0,0.05,6.5,2.5,0.0457,0.00208844132278498
"Error",0,0.05,6.5,3,0.0551,0.00228186758861447
"Error",0,0.05,6.5,3.5,0.0616,0.00240439641328364
"Error",0,0.05,6.5,4,0.0676,0.00251070794108684
"Error",0,0.05,6.5,4.5,0.0991,0.00298811175848363
"Error",0,0.05,6.5,5,0.1167,0.00321078524884356
"Error",0,0.05,6.5,5.5,0.1457,0.00352822842792016
"Error",0,0.05,6.5,6,0.1705,0.00376090274255316
"Error",0,0.05,6.5,6.5,0.2358,0.00424519000326445
"Error",0,0.05,6.5,7,0.2862,0.00452006627162811
"Error",0,0.05,6.5,7.5,0.342,0.00474403315598221
"Error",0,0.05,6.5,8,0.4019,0.00490306465430555
"Error",0,0.05,6.5,8.5,0.4351,0.00495794888292654
"Error",0,0.05,6.5,9,0.4315,0.00495310289847004
"Error",0,0.05,6.5,9.5,0.5005,0.00500024751862593
"Error",0,0.05,6.5,10,0.4899,0.0049992297636559
"Error",0,0.05,7,1,0.0571,0.00232045199255338
"Error",0,0.05,7,1.5,0.0481,0.00213988245230689
"Error",0,0.05,7,2,0.0396,0.00195027289281158
"Error",0,0.05,7,2.5,0.0456,0.00208626442473743
"Error",0,0.05,7,3,0.0423,0.00201282789816088
"Error",0,0.05,7,3.5,0.0469,0.0021143523946128
"Error",0,0.05,7,4,0.0705,0.00256000593027366
"Error",0,0.05,7,4.5,0.0824,0.0027498691201615
"Error",0,0.05,7,5,0.0892,0.0028504646138571
"Error",0,0.05,7,5.5,0.1178,0.0032238727232218
"Error",0,0.05,7,6,0.1693,0.00375035431869465
"Error",0,0.05,7,6.5,0.2094,0.00406900721085232
"Error",0,0.05,7,7,0.2462,0.00430817966677391
"Error",0,0.05,7,7.5,0.304,0.00460005609222379
"Error",0,0.05,7,8,0.3063,0.00460978915088332
"Error",0,0.05,7,8.5,0.368,0.00482285454814877
"Error",0,0.05,7,9,0.4411,0.00496543498139442
"Error",0,0.05,7,9.5,0.4442,0.00496901450093588
"Error",0,0.05,7,10,0.4377,0.00496128334538991
"Error",0,0.05,7.5,1,0.0566,0.00231088251925575
"Error",0,0.05,7.5,1.5,0.0489,0.00215669750646989
"Error",0,0.05,7.5,2,0.0424,0.0020151005094055
"Error",0,0.05,7.5,2.5,0.0405,0.00197138622201831
"Error",0,0.05,7.5,3,0.0364,0.00187292679661501
"Error",0,0.05,7.5,3.5,0.044,0.00205105355416874
"Error",0,0.05,7.5,4,0.0533,0.00224642285457662
"Error",0,0.05,7.5,4.5,0.07,0.00255159774751165
"Error",0,0.05,7.5,5,0.0908,0.002873388528578
"Error",0,0.05,7.5,5.5,0.0965,0.00295290483502203
"Error",0,0.05,7.5,6,0.1363,0.00343124005875924
"Error",0,0.05,7.5,6.5,0.1563,0.00363157676980447
"Error",0,0.05,7.5,7,0.1837,0.00387258708011444
"Error",0,0.05,7.5,7.5,0.2364,0.00424891860723798
"Error",0,0.05,7.5,8,0.321,0.00466884137747052
"Error",0,0.05,7.5,8.5,0.349,0.00476677797020395
"Error",0,0.05,7.5,9,0.4118,0.00492183892969335
"Error",0,0.05,7.5,9.5,0.4258,0.00494488434527228
"Error",0,0.05,7.5,10,0.4461,0.00497111156533622
"Error",0,0.05,8,1,0.0485,0.00214831015536686
"Error",0,0.05,8,1.5,0.042,0.00200599162516697
"Error",0,0.05,8,2,0.0357,0.00185550405268459
"Error",0,0.05,8,2.5,0.04,0.00195968978116534
"Error",0,0.05,8,3,0.0414,0.00199223515180563
"Error",0,0.05,8,3.5,0.0395,0.00194791027397145
"Error",0,0.05,8,4,0.0519,0.00221836225921541
"Error",0,0.05,8,4.5,0.055,0.00227991662171672
"Error",0,0.05,8,5,0.0778,0.00267869997262746
"Error",0,0.05,8,5.5,0.0896,0.00285622124492834
"Error",0,0.05,8,6,0.1017,0.00302268500880695
"Error",0,0.05,8,6.5,0.1302,0.00336540169858804
"Error",0,0.05,8,7,0.1739,0.00379042421525258
"Error",0,0.05,8,7.5,0.1992,0.00399418719555497
"Error",0,0.05,8,8,0.2578,0.00437445191800736
"Error",0,0.05,8,8.5,0.2946,0.00455885537347168
"Error",0,0.05,8,9,0.349,0.00476677797020395
"Error",0,0.05,8,9.5,0.4028,0.00490485695634197
"Error",0,0.05,8,10,0.4444,0.00496923870762246
"Error",0,0.05,8.5,1,0.0459,0.00209278689208853
"Error",0,0.05,8.5,1.5,0.0401,0.00196203566695303
"Error",0,0.05,8.5,2,0.0374,0.00189749414976828
"Error",0,0.05,8.5,2.5,0.0301,0.00170871032334241
"Error",0,0.05,8.5,3,0.0289,0.00167533867500503
"Error",0,0.05,8.5,3.5,0.0402,0.00196437824213867
"Error",0,0.05,8.5,4,0.0417,0.00199912747244019
"Error",0,0.05,8.5,4.5,0.0592,0.00236010444881173
"Error",0,0.05,8.5,5,0.0638,0.00244408538216968
"Error",0,0.05,8.5,5.5,0.0782,0.00268499477088727
"Error",0,0.05,8.5,6,0.0919,0.00288899180119341
"Error",0,0.05,8.5,6.5,0.1213,0.00326491913677766
"Error",0,0.05,8.5,7,0.1416,0.00348656845852216
"Error",0,0.05,8.5,7.5,0.1654,0.00371559747099395
"Error",0,0.05,8.5,8,0.205,0.00403721809083821
"Error",0,0.05,8.5,8.5,0.277,0.00447538857645803
"Error",0,0.05,8.5,9,0.3308,0.00470524706418202
"Error",0,0.05,8.5,9.5,0.3373,0.00472811870733499
"Error",0,0.05,8.5,10,0.41,0.00491857898604101
"Error",0,0.05,9,1,0.0478,0.00213353490646854
"Error",0,0.05,9,1.5,0.0365,0.00187540041395731
"Error",0,0.05,9,2,0.0327,0.00177859139172939
"Error",0,0.05,9,2.5,0.0275,0.00163543341785792
"Error",0,0.05,9,3,0.031,0.0017332629402494
"Error",0,0.05,9,3.5,0.0382,0.0019168837847779
"Error",0,0.05,9,4,0.0372,0.00189261041881834
"Error",0,0.05,9,4.5,0.0447,0.00206654737710176
"Error",0,0.05,9,5,0.0562,0.00230319049768943
"Error",0,0.05,9,5.5,0.0585,0.00234698228211959
"Error",0,0.05,9,6,0.0897,0.00285765771581589
"Error",0,0.05,9,6.5,0.0969,0.00295836343126046
"Error",0,0.05,9,7,0.1243,0.00329939988542771
"Error",0,0.05,9,7.5,0.155,0.00361922780175386
"Error",0,0.05,9,8,0.1855,0.00388722086439719
"Error",0,0.05,9,8.5,0.2144,0.00410425979865426
"Error",0,0.05,9,9,0.2715,0.00444755585409644
"Error",0,0.05,9,9.5,0.3267,0.00469029965898652
"Error",0,0.05,9,10,0.4031,0.00490545057507814
"Error",0,0.05,9.5,1,0.0422,0.00201055222066556
"Error",0,0.05,9.5,1.5,0.033,0.00178645434923879
"Error",0,0.05,9.5,2,0.0281,0.00165266818545439
"Error",0,0.05,9.5,2.5,0.0286,0.00166687787440617
"Error",0,0.05,9.5,3,0.0264,0.00160329693323028
"Error",0,0.05,9.5,3.5,0.0312,0.00173866566533925
"Error",0,0.05,9.5,4,0.0369,0.00188525712289914
"Error",0,0.05,9.5,4.5,0.0468,0.00211220788328569
"Error",0,0.05,9.5,5,0.0559,0.00229740000972414
"Error",0,0.05,9.5,5.5,0.0595,0.00236569961184115
"Error",0,0.05,9.5,6,0.0689,0.00253296675699844
"Error",0,0.05,9.5,6.5,0.0807,0.00272387462070025
"Error",0,0.05,9.5,7,0.1055,0.00307211959270455
"Error",0,0.05,9.5,7.5,0.1188,0.00323569203885305
"Error",0,0.05,9.5,8,0.1714,0.00376876960856408
"Error",0,0.05,9.5,8.5,0.1976,0.00398208609914076
"Error",0,0.05,9.5,9,0.2255,0.00417932071898858
"Error",0,0.05,9.5,9.5,0.258,0.00437555877019783
"Error",0,0.05,9.5,10,0.3179,0.00465683665300398
"Error",0,0.05,10,1,0.0376,0.00190236324044328
"Error",0,0.05,10,1.5,0.0299,0.00170319966207984
"Error",0,0.05,10,2,0.0271,0.00162382963461942
"Error",0,0.05,10,2.5,0.0259,0.00158844934358377
"Error",0,0.05,10,3,0.0245,0.00154603170129275
"Error",0,0.05,10,3.5,0.0286,0.00166687787440617
"Error",0,0.05,10,4,0.0342,0.00181751652994785
"Error",0,0.05,10,4.5,0.04,0.00195968978116534
"Error",0,0.05,10,5,0.0472,0.00212077008809929
"Error",0,0.05,10,5.5,0.0563,0.00230511656022762
"Error",0,0.05,10,6,0.0632,0.00243334504680526
"Error",0,0.05,10,6.5,0.0781,0.00268342301471602
"Error",0,0.05,10,7,0.0985,0.00298004413831517
"Error",0,0.05,10,7.5,0.114,0.00317827156501991
"Error",0,0.05,10,8,0.1382,0.0034512703641866
"Error",0,0.05,10,8.5,0.1545,0.00361445451322088
"Error",0,0.05,10,9,0.2009,0.004006934558045
"Error",0,0.05,10,9.5,0.2578,0.00437445191800736
"Error",0,0.05,10,10,0.2684,0.00443149047282978
"Error",0,0.1,1,1,0.355,0.00478537250159252
"Error",0,0.1,1,1.5,0.3671,0.00482038199816787
"Error",0,0.1,1,2,0.3705,0.00482962809445542
"Error",0,0.1,1,2.5,0.3947,0.00488810600928783
"Error",0,0.1,1,3,0.4175,0.00493171442611168
"Error",0,0.1,1,3.5,0.4075,0.00491393830638602
"Error",0,0.1,1,4,0.4693,0.0049908157473686
"Error",0,0.1,1,4.5,0.4664,0.00498894707922383
"Error",0,0.1,1,5,0.4816,0.00499686310239598
"Error",0,0.1,1,5.5,0.4662,0.00498881196523606
"Error",0,0.1,1,6,0.4747,0.00499384469607184
"Error",0,0.1,1,6.5,0.4944,0.00499993639323478
"Error",0,0.1,1,7,0.5363,0.00498705505000769
"Error",0,0.1,1,7.5,0.5095,0.00499934739215377
"Error",0,0.1,1,8,0.4873,0.00499863677785891
"Error",0,0.1,1,8.5,0.5019,0.0050002139168161
"Error",0,0.1,1,9,0.5167,0.00499746020102673
"Error",0,0.1,1,9.5,0.5133,0.00499848071727281
"Error",0,0.1,1,10,0.513,0.00499855964852436
"Error",0,0.1,1.5,1,0.2932,0.00455252111964947
"Error",0,0.1,1.5,1.5,0.2779,0.00447986226535947
"Error",0,0.1,1.5,2,0.3099,0.00462475273217751
"Error",0,0.1,1.5,2.5,0.3225,0.00467456523711196
"Error",0,0.1,1.5,3,0.3621,0.00480631553967347
"Error",0,0.1,1.5,3.5,0.4185,0.00493337701994102
"Error",0,0.1,1.5,4,0.3968,0.0048925831354177
"Error",0,0.1,1.5,4.5,0.4354,0.00495834070171176
"Error",0,0.1,1.5,5,0.4527,0.00497782571760879
"Error",0,0.1,1.5,5.5,0.4677,0.00498980568921091
"Error",0,0.1,1.5,6,0.4959,0.00500008190751993
"Error",0,0.1,1.5,6.5,0.4959,0.00500008190751993
"Error",0,0.1,1.5,7,0.504,0.00500009000819075
"Error",0,0.1,1.5,7.5,0.487,0.00499855964852436
"Error",0,0.1,1.5,8,0.5024,0.00500019241553955
"Error",0,0.1,1.5,8.5,0.5059,0.00499990188922645
"Error",0,0.1,1.5,9,0.4891,0.00499906171814333
"Error",0,0.1,1.5,9.5,0.4734,0.00499316905118557
"Error",0,0.1,1.5,10,0.5104,0.00499916824765049
"Error",0,0.1,2,1,0.2369,0.00425201681143154
"Error",0,0.1,2,1.5,0.2472,0.00431405576084857
"Error",0,0.1,2,2,0.2537,0.00435149681747043
"Error",0,0.1,2,2.5,0.2906,0.00454061953069978
"Error",0,0.1,2,3,0.3454,0.00475522294056982
"Error",0,0.1,2,3.5,0.3663,0.00481816899612784
"Error",0,0.1,2,4,0.4177,0.00493204861192092
"Error",0,0.1,2,4.5,0.4542,0.0049792283811377
"Error",0,0.1,2,5,0.4692,0.00499075412765208
"Error",0,0.1,2,5.5,0.4796,0.00499608647723484
"Error",0,0.1,2,6,0.4998,0.00500024961873155
"Error",0,0.1,2,6.5,0.4916,0.00499954433367226
"Error",0,0.1,2,7,0.4876,0.00499871210535986
"Error",0,0.1,2,7.5,0.4829,0.00499732491695633
"Error",0,0.1,2,8,0.4892,0.00499908342433974
"Error",0,0.1,2,8.5,0.5066,0.00499981437799259
"Error",0,0.1,2,9,0.5123,0.00499873681413352
"Error",0,0.1,2,9.5,0.4783,0.00499553866371326
"Error",0,0.1,2,10,0.4889,0.00499901770528989
"Error",0,0.1,2.5,1,0.202,0.00401512292728531
"Error",0,0.1,2.5,1.5,0.1935,0.00395061207075225
"Error",0,0.1,2.5,2,0.2077,0.00405681115800048
"Error",0,0.1,2.5,2.5,0.2586,0.00437887216668233
"Error",0,0.1,2.5,3,0.3055,0.00460641909835514
"Error",0,0.1,2.5,3.5,0.3233,0.00467759542819802
"Error",0,0.1,2.5,4,0.3855,0.00486737548730457
"Error",0,0.1,2.5,4.5,0.4018,0.00490286444927665
"Error",0,0.1,2.5,5,0.4296,0.00495043782745207
"Error",0,0.1,2.5,5.5,0.432,0.0049537918815187
"Error",0,0.1,2.5,6,0.4878,0.00499876132271547
"Error",0,0.1,2.5,6.5,0.484,0.00499768923501342
"Error",0,0.1,2.5,7,0.4861,0.00499831744867528
"Error",0,0.1,2.5,7.5,0.4983,0.00500022111722293
"Error",0,0.1,2.5,8,0.4871,0.00499858555851138
"Error",0,0.1,2.5,8.5,0.5068,0.00499978757424541
"Error",0,0.1,2.5,9,0.5063,0.00499985308315007
"Error",0,0.1,2.5,9.5,0.5001,0.00500024991874656
"Error",0,0.1,2.5,10,0.534,0.00498867604569277
"Error",0,0.1,3,1,0.173,0.00378266187400953
"Error",0,0.1,3,1.5,0.1668,0.00372815851548612
"Error",0,0.1,3,2,0.1688,0.00374593902859091
"Error",0,0.1,3,2.5,0.1932,0.00394828252452751
"Error",0,0.1,3,3,0.2279,0.00419498734108688
"Error",0,0.1,3,3.5,0.2899,0.00453738446528158
"Error",0,0.1,3,4,0.3483,0.0047645546589487
"Error",0,0.1,3,4.5,0.3886,0.00487456461009738
"Error",0,0.1,3,5,0.4371,0.00496052614971116
"Error",0,0.1,3,5.5,0.4439,0.00496867666232947
"Error",0,0.1,3,6,0.4881,0.00499883364734049
"Error",0,0.1,3,6.5,0.4769,0.00499491080134484
"Error",0,0.1,3,7,0.4788,0.00499575337213273
"Error",0,0.1,3,7.5,0.5087,0.00499949302360242
"Error",0,0.1,3,8,0.4999,0.00500024991874656
"Error",0,0.1,3,8.5,0.4859,0.00499826142390793
"Error",0,0.1,3,9,0.515,0.00499799939973986
"Error",0,0.1,3,9.5,0.5113,0.00499897289180461
"Error",0,0.1,3,10,0.5108,0.00499908342433974
"Error",0,0.1,3.5,1,0.1434,0.00350497824347723
"Error",0,0.1,3.5,1.5,0.1389,0.00345859439476773
"Error",0,0.1,3.5,2,0.1545,0.00361445451322088
"Error",0,0.1,3.5,2.5,0.1636,0.00369930702797818
"Error",0,0.1,3.5,3,0.2055,0.00404086721642596
"Error",0,0.1,3.5,3.5,0.2405,0.00427408490558833
"Error",0,0.1,3.5,4,0.3176,0.00465566230725038
"Error",0,0.1,3.5,4.5,0.3494,0.00476804335380273
"Error",0,0.1,3.5,5,0.411,0.00492039846273686
"Error",0,0.1,3.5,5.5,0.4464,0.00497143596132463
"Error",0,0.1,3.5,6,0.4321,0.00495392906098928
"Error",0,0.1,3.5,6.5,0.4672,0.00498947948092274
"Error",0,0.1,3.5,7,0.4914,0.00499951032705714
"Error",0,0.1,3.5,7.5,0.4458,0.00497078533741773
"Error",0,0.1,3.5,8,0.5001,0.00500024991874656
"Error",0,0.1,3.5,8.5,0.4811,0.00499667646316707
"Error",0,0.1,3.5,9,0.4851,0.00499802931461021
"Error",0,0.1,3.5,9.5,0.4979,0.00500020591635191
"Error",0,0.1,3.5,10,0.5316,0.0049902539277502
"Error",0,0.1,4,1,0.1274,0.00333437187541827
"Error",0,0.1,4,1.5,0.1185,0.00323215403128752
"Error",0,0.1,4,2,0.1215,0.00326723774529011
"Error",0,0.1,4,2.5,0.156,0.00362873487205626
"Error",0,0.1,4,3,0.18,0.00384206665059506
"Error",0,0.1,4,3.5,0.2112,0.00408180378168907
"Error",0,0.1,4,4,0.26,0.00438656177346441
"Error",0,0.1,4,4.5,0.2863,0.00452053918547918
"Error",0,0.1,4,5,0.3517,0.00477524777358515
"Error",0,0.1,4,5.5,0.3863,0.00486925065694877
"Error",0,0.1,4,6,0.4371,0.00496052614971116
"Error",0,0.1,4,6.5,0.4499,0.00497508534071675
"Error",0,0.1,4,7,0.4483,0.00497344795071305
"Error",0,0.1,4,7.5,0.491,0.00499943991262461
"Error",0,0.1,4,8,0.4951,0.0050000099009803
"Error",0,0.1,4,8.5,0.5185,0.00499682617540201
"Error",0,0.1,4,9,0.4752,0.00499409552361685
"Error",0,0.1,4,9.5,0.5005,0.00500024751862593
"Error",0,0.1,4,10,0.4972,0.00500017161421657
"Error",0,0.1,4.5,1,0.1103,0.00313278988080014
"Error",0,0.1,4.5,1.5,0.1078,0.00310143158683031
"Error",0,0.1,4.5,2,0.1036,0.00304756177349637
"Error",0,0.1,4.5,2.5,0.1232,0.00328683074185948
"Error",0,0.1,4.5,3,0.1365,0.00343335896686897
"Error",0,0.1,4.5,3.5,0.186,0.00389126125972276
"Error",0,0.1,4.5,4,0.2174,0.00412497582326906
"Error",0,0.1,4.5,4.5,0.2751,0.00446586983681118
"Error",0,0.1,4.5,5,0.3339,0.004716280667044
"Error",0,0.1,4.5,5.5,0.361,0.00480314553399146
"Error",0,0.1,4.5,6,0.4205,0.00493663975201798
"Error",0,0.1,4.5,6.5,0.448,0.00497313514870858
"Error",0,0.1,4.5,7,0.4648,0.00498784360805206
"Error",0,0.1,4.5,7.5,0.4374,0.00496090566918036
"Error",0,0.1,4.5,8,0.4775,0.00499518469999045
"Error",0,0.1,4.5,8.5,0.4815,0.00499682617540201
"Error",0,0.1,4.5,9,0.5283,0.00499223429341252
"Error",0,0.1,4.5,9.5,0.5039,0.00500009790883236
"Error",0,0.1,4.5,10,0.506,0.00499988998778863
"Error",0,0.1,5,1,0.0959,0.00294468777947881
"Error",0,0.1,5,1.5,0.0891,0.0028490227610655
"Error",0,0.1,5,2,0.0944,0.00292399024825617
"Error",0,0.1,5,2.5,0.108,0.00310395931937673
"Error",0,0.1,5,3,0.1244,0.00330053834326092
"Error",0,0.1,5,3.5,0.1513,0.00358358971026555
"Error",0,0.1,5,4,0.1899,0.00392241475799709
"Error",0,0.1,5,4.5,0.2443,0.00429692882879575
"Error",0,0.1,5,5,0.2907,0.00454108061383126
"Error",0,0.1,5,5.5,0.3462,0.00475781669276657
"Error",0,0.1,5,6,0.3653,0.00481538262145171
"Error",0,0.1,5,6.5,0.4123,0.00492273240481675
"Error",0,0.1,5,7,0.4413,0.00496567183668826
"Error",0,0.1,5,7.5,0.4652,0.00498812431064161
"Error",0,0.1,5,8,0.5008,0.00500024361842744
"Error",0,0.1,5,8.5,0.486,0.00499828953641433
"Error",0,0.1,5,9,0.4747,0.00499384469607184
"Error",0,0.1,5,9.5,0.4976,0.00500019241553955
"Error",0,0.1,5,10,0.4963,0.00500011311003174
"Error",0,0.1,5.5,1,0.0927,0.00290026070400837
"Error",0,0.1,5.5,1.5,0.0833,0.00276348958519274
"Error",0,0.1,5.5,2,0.0824,0.0027498691201615
"Error",0,0.1,5.5,2.5,0.0911,0.00287765652757744
"Error",0,0.1,5.5,3,0.1048,0.00306310859478183
"Error",0,0.1,5.5,3.5,0.1329,0.00339483600357206
"Error",0,0.1,5.5,4,0.1572,0.00364007431436522
"Error",0,0.1,5.5,4.5,0.211,0.00408038784388147
"Error",0,0.1,5.5,5,0.251,0.00433610195659855
"Error",0,0.1,5.5,5.5,0.2871,0.00452431275892749
"Error",0,0.1,5.5,6,0.3578,0.00479376824861217
"Error",0,0.1,5.5,6.5,0.3942,0.00488702612049805
"Error",0,0.1,5.5,7,0.4384,0.00496215742400723
"Error",0,0.1,5.5,7.5,0.4413,0.00496567183668826
"Error",0,0.1,5.5,8,0.4796,0.00499608647723484
"Error",0,0.1,5.5,8.5,0.4824,0.00499715130370446
"Error",0,0.1,5.5,9,0.4977,0.00500019711582651
"Error",0,0.1,5.5,9.5,0.5076,0.0049996723565017
"Error",0,0.1,5.5,10,0.5023,0.00500019711582651
"Error",0,0.1,6,1,0.0773,0.00267080218631628
"Error",0,0.1,6,1.5,0.0751,0.00263565810934706
"Error",0,0.1,6,2,0.0737,0.00261295115747982
"Error",0,0.1,6,2.5,0.0823,0.00274834974896469
"Error",0,0.1,6,3,0.0858,0.00280082496097957
"Error",0,0.1,6,3.5,0.1228,0.00328223906949676
"Error",0,0.1,6,4,0.1334,0.00340023530950668
"Error",0,0.1,6,4.5,0.1732,0.00378439006456999
"Error",0,0.1,6,5,0.2045,0.00403355946531051
"Error",0,0.1,6,5.5,0.2464,0.00430935738319597
"Error",0,0.1,6,6,0.2975,0.00457181202003261
"Error",0,0.1,6,6.5,0.3469,0.00476007403623967
"Error",0,0.1,6,7,0.3883,0.00487387797022524
"Error",0,0.1,6,7.5,0.4192,0.00493452844323505
"Error",0,0.1,6,8,0.4742,0.00499358884901023
"Error",0,0.1,6,8.5,0.4698,0.00499112082890335
"Error",0,0.1,6,9,0.4893,0.00499910493038609
"Error",0,0.1,6,9.5,0.4719,0.00499234727889951
"Error",0,0.1,6,10,0.5142,0.00499823311115271
