RT,block_id,session_id,part_index,ID
0.593587914996635,9,4,3,13
1.12840474930053,9,4,3,13
0.946214399153052,9,4,3,13
0.817647058823529,10,4,3,13
0.647058823529412,10,4,3,13
0.629411764705882,10,4,3,13
0.758823529411765,10,4,3,13
0.670588235294118,10,4,3,13
0.958823529411765,10,4,3,13
0.758823529411765,10,4,3,13
0.517647058823529,10,4,3,13
0.652941176470588,10,4,3,13
1.2,10,4,3,13
1.35882352941176,10,4,3,13
0.994117647058824,10,4,3,13
0.940444569286774,1,5,3,13
0.793500105335716,1,5,3,13
0.599533412920318,1,5,3,13
0.652433419942699,1,5,3,13
0.687700091290953,1,5,3,13
1.3460112897917,1,5,3,13
0.82876677668397,1,5,3,13
1.01764705882353,2,5,3,13
0.764705882352941,2,5,3,13
0.217647058823529,2,5,3,13
1.32352941176471,2,5,3,13
1.21670016151476,3,5,3,13
0.817011219567885,3,5,3,13
0.634800084268572,3,5,3,13
0.564266741572064,3,5,3,13
0.852277890916139,3,5,3,13
1.48707797518471,3,5,3,13
0.546633405897937,3,5,3,13
0.623044527152488,3,5,3,13
0.999222354867197,3,5,3,13
1.08151125467979,3,5,3,13
1.28235294117647,4,5,3,13
0.805882352941176,4,5,3,13
0.835294117647059,4,5,3,13
1.66470588235294,4,5,3,13
0.752941176470588,4,5,3,13
0.6,4,5,3,13
0.876470588235294,4,5,3,13
1.05882352941176,4,5,3,13
0.8,4,5,3,13
1.64705882352941,4,5,3,13
1.67058823529412,4,5,3,13
0.705882352941176,4,5,3,13
0.952941176470588,4,5,3,13
0.811764705882353,4,5,3,13
0.186922446158151,5,5,3,13
1.02861124765741,5,5,3,13
0.0634890964392618,5,5,3,13
0.764111212545504,5,5,3,13
0.335033377808413,5,5,3,13
0.911055676496562,5,5,3,13
1.32250017555953,6,5,3,13
1.25196683286302,6,5,3,13
0.069366874997304,6,5,3,13
1.04036680477349,6,5,3,13
0.82876677668397,6,5,3,13
0.223355585205609,6,5,3,13
1.22257794007281,6,5,3,13
0.8052556624518,6,5,3,13
1.08151125467979,6,5,3,13
0.364422270598625,6,5,3,13
0.258622256553863,6,5,3,13
0.976470588235294,7,5,3,13
1.11176470588235,7,5,3,13
0.223529411764706,7,5,3,13
1.68235294117647,7,5,3,13
0.447058823529412,7,5,3,13
1.24705882352941,7,5,3,13
1.09411764705882,7,5,3,13
1.28235294117647,7,5,3,13
1.12352941176471,7,5,3,13
1.34705882352941,8,5,3,13
0.635294117647059,8,5,3,13
0.894117647058823,8,5,3,13
1.48235294117647,8,5,3,13
0.735294117647059,8,5,3,13
0.694117647058824,8,5,3,13
0.852941176470588,8,5,3,13
0.735294117647059,8,5,3,13
1.37647058823529,8,5,3,13
1.12265570458609,9,5,3,13
0.211600028089524,9,5,3,13
1.02273346909937,9,5,3,13
0.787622326777673,9,5,3,13
0.740600098313335,9,5,3,13
0.499611177433599,9,5,3,13
0.752355655429419,9,5,3,13
0.576022298688149,9,5,3,13
0.834644555242012,9,5,3,13
1.1520445973763,9,5,3,13
0.587777855804234,9,5,3,13
0.464344506085345,9,5,3,13
0.0576113178812194,10,5,3,13
0.246866699437778,10,5,3,13
1.4988335323008,10,5,3,13
0.687700091290953,10,5,3,13
0.317400042134286,10,5,3,13
0.864033448032224,10,5,3,13
1.2105128941998,1,1,4,17
1.08711109430565,1,1,4,17
0.881441427815389,1,1,4,17
1.34566724646483,1,1,4,17
0.857936323073645,1,1,4,17
0.258556152159181,1,1,4,17
0.95195674204062,1,1,4,17
0.840307494517338,2,1,4,17
1.33391469409396,2,1,4,17
0.00432670347159725,2,1,4,17
0.828554942146466,2,1,4,17
0.775668456477542,2,1,4,17
0.863812599259081,2,1,4,17
0.957833018226056,2,1,4,17
0.840307494517338,2,1,4,17
1.11061619904739,2,1,4,17
0.910822808742569,2,1,4,17
0.893193980186261,2,1,4,17
0.740410799364927,2,1,4,17
0.758039627921235,3,1,4,17
0.869688875444517,3,1,4,17
0.552369961430977,3,1,4,17
0.00432670347159725,3,1,4,17
0.881441427815389,3,1,4,17
0.781544732662978,3,1,4,17
1.08123481812021,3,1,4,17
0.846183770702774,3,1,4,17
0.728658246994055,3,1,4,17
0.693400589881439,3,1,4,17
0.787421008848414,3,1,4,17
1.03422460863672,3,1,4,17
0.846183770702774,3,1,4,17
0.9813381229678,3,1,4,17
1.41618256069006,3,1,4,17
0.969585570596928,3,1,4,17
0.852060046888209,3,1,4,17
0.746287075550363,4,1,4,17
0.787421008848414,4,1,4,17
0.752163351735799,4,1,4,17
0.846183770702774,4,1,4,17
0.928451637298876,4,1,4,17
0.852060046888209,4,1,4,17
0.834431218331902,4,1,4,17
0.816802389775594,4,1,4,17
0.816802389775594,5,1,4,17
0.693400589881439,5,1,4,17
0.799173561219286,5,1,4,17
0.899070256371697,5,1,4,17
0.746287075550363,5,1,4,17
0.705153142252311,5,1,4,17
0.646390380397952,5,1,4,17
0.840307494517338,5,1,4,17
0.628761551841644,5,1,4,17
0.887317704000825,5,1,4,17
0.946080465855184,5,1,4,17
0.781544732662978,5,1,4,17
0.846166657665744,1,2,4,17
1.41615392012114,1,2,4,17
0.611120363869704,2,2,4,17
0.863795129700447,2,2,4,17
0.115943269847776,2,2,4,17
0.687510409353417,2,2,4,17
1.47491549357015,2,2,4,17
0.115943269847776,3,2,4,17
1.10471758084139,3,2,4,17
0.299684024589951,3,2,4,17
0.0219247523293598,3,2,4,17
0.464216430247179,4,2,4,17
0.346693283349159,4,2,4,17
1.1634791542904,4,2,4,17
0.993070591288269,4,2,4,17
0.569987262455397,4,2,4,17
1.1634791542904,4,2,4,17
0.162952528606984,5,2,4,17
0.192333315331489,5,2,4,17
0.174704843296786,5,2,4,17
0.192333315331489,5,2,4,17
0.628748835904407,5,2,4,17
0.0571816963987657,5,2,4,17
0.0689340110885677,5,2,4,17
0.764015622129045,1,3,4,17
0.846294227589096,1,3,4,17
0.811031968106217,1,3,4,17
0.828663097847657,1,3,4,17
0.752261535634752,1,3,4,17
0.975589179026319,1,3,4,17
0.893310573566269,1,3,4,17
0.82278605460051,1,3,4,17
0.769892665376192,1,3,4,17
0.293852162357325,2,3,4,17
0.852171270836243,2,3,4,17
1.43399855230375,2,3,4,17
0.946203962790587,2,3,4,17
0.1808343686839,2,3,4,17
0.887433530319122,2,3,4,17
0.699368146410434,2,3,4,17
1.34584290359655,2,3,4,17
0.634720670691822,2,3,4,17
0.916818746554855,3,3,4,17
0.95795804928488,3,3,4,17
0.999097352014906,3,3,4,17
0.922695789802001,3,3,4,17
0.711122232904727,3,3,4,17
0.60533545445609,3,3,4,17
0.858048314083389,3,3,4,17
0.846294227589096,4,3,4,17
0.82278605460051,4,3,4,17
1.45750672529233,4,3,4,17
0.781646751870485,4,3,4,17
1.02260552500349,4,3,4,17
0.775769708623338,4,3,4,17
0.570073194973211,5,3,4,17
1.16953160618215,5,3,4,17
1.3399658603494,5,3,4,17
1.22830203865362,5,3,4,17
0.658156997472106,1,4,4,17
0.458359337525217,1,4,4,17
0.83444905036642,1,4,4,17
1.14589834381304,2,4,4,17
1.4220892266808,2,4,4,17
1.22229156673391,2,4,4,17
0.180650904259128,2,4,4,17
1.15177474557619,2,4,4,17
0.83444905036642,2,4,4,17
0.0454936637068204,2,4,4,17
1.21053876320762,2,4,4,17
0.952941176470588,3,4,4,17
0.0219880566542452,4,4,4,17
1.05775231736588,4,4,4,17
1.37507801257565,4,4,4,17
0.975482692681871,4,4,4,17
0.904965871524146,4,4,4,17
1.23992077202334,4,4,4,17
0.904965871524146,4,4,4,17
0.91084227328729,4,4,4,17
1.36332520904936,4,4,4,17
1.27517918260221,4,4,4,17
0.0983812795751147,4,4,4,17
1.41621282491766,5,4,4,17
0.387842516367491,5,4,4,17
1.35744880728622,5,4,4,17
0.857954657418995,5,4,4,17
0.998988299734447,5,4,4,17
0.0807520742856833,5,4,4,17
1.1811567543919,5,4,4,17
0.558258167498661,5,4,4,17
0.758055827445551,5,4,4,17
1.19878595968134,5,4,4,17
0.599392979840668,5,4,4,17
0.58764017631438,5,4,4,17
1.14589834381304,6,4,4,17
1.1400219420499,6,4,4,17
0.887336666234714,6,4,4,17
1.23992077202334,6,4,4,17
0.828572648603276,6,4,4,17
1.10476353147104,6,4,4,17
0.869707460945283,6,4,4,17
1.16352754910247,7,4,4,17
1.49848244960167,7,4,4,17
1.0459995138396,7,4,4,17
1.06362871912903,7,4,4,17
0.863831059182139,7,4,4,17
0.887336666234714,7,4,4,17
0.799190639787557,7,4,4,17
0.852078255655852,7,4,4,17
0.981359094445015,7,4,4,17
0.904965871524146,7,4,4,17
0.846201853892708,7,4,4,17
0.899089469761002,7,4,4,17
1.32219039670736,7,4,4,17
0.881460264471571,7,4,4,17
1.25167357554963,8,4,4,17
1.26342637907592,8,4,4,17
0.393718918130635,8,4,4,17
0.852078255655852,8,4,4,17
1.14589834381304,8,4,4,17
0.41722452518321,8,4,4,17
0.104257681338259,8,4,4,17
1.01661750502388,8,4,4,17
0.934347880339865,8,4,4,17
1.35157240552307,8,4,4,17
0.869707460945283,8,4,4,17
1.13414554028675,9,4,4,17
0.317325695209765,9,4,4,17
0.805067041550701,9,4,4,17
1.20466236144448,9,4,4,17
0.758055827445551,10,4,4,17
1.04012311207645,10,4,4,17
1.44559483373338,10,4,4,17
1.36332520904936,10,4,4,17
0.95785348739244,10,4,4,17
1.28722877222205,1,5,4,17
0.987463167731985,1,5,4,17
0.834641487011559,1,5,4,17
0.981585410781199,1,5,4,17
0.864030271765487,1,5,4,17
0.881663542617844,1,5,4,17
0.869908028716272,1,5,4,17
1.04036298028906,1,5,4,17
0.952196626027271,1,5,4,17
0.9404411121257,1,5,4,17
0.922807841273343,2,5,4,17
0.223354764129854,2,5,4,17
1.45180596684405,2,5,4,17
1.46356148074562,2,5,4,17
1.2284512027142,2,5,4,17
0.0693611058597616,3,5,4,17
0.670064292389561,3,5,4,17
1.2284512027142,3,5,4,17
1.27547325832048,4,5,4,17
0.675942049340347,4,5,4,17
1.26371774441891,4,5,4,17
1.22257344576341,5,5,4,17
0.728841861897417,5,5,4,17
0.905174570420986,5,5,4,17
0.9404411121257,5,5,4,17
0.822885973109987,5,5,4,17
0.911052327371772,5,5,4,17
0.852274757863915,5,5,4,17
1.25783998746812,5,5,4,17
1.33425082782834,6,5,4,17
0.805252702257631,6,5,4,17
0.758230646651346,6,5,4,17
0.946318869076486,6,5,4,17
0.817008216159202,7,5,4,17
0.987463167731985,7,5,4,17
0.899296813470201,7,5,4,17
0.840519243962344,7,5,4,17
0.864030271765487,7,5,4,17
0.817008216159202,7,5,4,17
0.805252702257631,7,5,4,17
0.963952139928842,8,5,4,17
1.24020671661577,8,5,4,17
0.869908028716272,8,5,4,17
0.276254576686924,8,5,4,17
0.746475132749774,8,5,4,17
1.45180596684405,9,5,4,17
0.916930084322557,9,5,4,17
1.35776185563148,9,5,4,17
1.13440709150163,10,5,4,17
0.764108403602131,10,5,4,17
0.104627647564475,10,5,4,17
0.840519243962344,10,5,4,17
1.09326279284613,10,5,4,17
0.811130459208416,10,5,4,17
0.840519243962344,10,5,4,17
1.06369973152789,1,1,5,19
1.21061958394886,1,1,5,19
0.716968879814376,1,1,5,19
1.0813301138184,1,1,5,19
1.28701790720777,1,1,5,19
0.946163849591103,1,1,5,19
0.96379423188162,2,1,5,19
0.69346170342702,2,1,5,19
1.04019255514053,2,1,5,19
0.993178202365816,2,1,5,19
0.805120791266963,2,1,5,19
0.675831321136502,2,1,5,19
0.858011938138516,2,1,5,19
1.39280020095088,2,1,5,19
1.28114111311093,2,1,5,19
1.09308370201208,2,1,5,19
0.887395908622711,2,1,5,19
0.617063380168111,2,1,5,19
0.805120791266963,2,1,5,19
0.728722468008055,2,1,5,19
1.30588235294118,3,1,5,19
0.647058823529412,3,1,5,19
0.752941176470588,3,1,5,19
0.629411764705882,3,1,5,19
0.741176470588235,3,1,5,19
0.552941176470588,3,1,5,19
0.711764705882353,3,1,5,19
0.558823529411765,3,1,5,19
0.8,3,1,5,19
0.382352941176471,3,1,5,19
1.1,3,1,5,19
1.02352941176471,3,1,5,19
0.623529411764706,3,1,5,19
0.705882352941176,3,1,5,19
0.364705882352941,4,1,5,19
0.411764705882353,4,1,5,19
0.629411764705882,4,1,5,19
0.617647058823529,4,1,5,19
0.641176470588235,4,1,5,19
0.547058823529412,4,1,5,19
0.552941176470588,4,1,5,19
0.670588235294118,4,1,5,19
0.611764705882353,4,1,5,19
0.647058823529412,4,1,5,19
0.523529411764706,4,1,5,19
0.576470588235294,4,1,5,19
0.747058823529412,4,1,5,19
0.670588235294118,4,1,5,19
0.69346170342702,5,1,5,19
0.628816968361789,5,1,5,19
0.705215291620698,5,1,5,19
0.716968879814376,5,1,5,19
